pokemon_id,pokemon_name,species_name,primary_type,secondary_type,is_mono-type,generation,total_stats,is_legendary,is_mythical,is_fully_evolved,is_regional_variant,is_default_form,color,shape,egg_groups,egg_group_1,egg_group_2,capture_rate,growth_rate,height,weight,hp,attack,defense,special-attack,special-defense,speed,egg_bug,egg_ditto,egg_dragon,egg_fairy,egg_flying,egg_ground,egg_humanshape,egg_indeterminate,egg_mineral,egg_monster,egg_no-eggs,egg_plant,egg_water1,egg_water2,egg_water3
539,sawk,sawk,fighting,fighting,True,5,465,False,False,True,False,True,blue,humanoid,['humanshape'],humanshape,humanshape,45,medium,14,510,75,125,75,30,75,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
540,sewaddle,sewaddle,bug,grass,False,5,310,False,False,False,False,True,yellow,armor,['bug'],bug,bug,255,medium-slow,3,25,45,53,70,40,60,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,swadloon,swadloon,bug,grass,False,5,380,False,False,False,False,True,green,arms,['bug'],bug,bug,120,medium-slow,5,73,55,63,90,50,80,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,leavanny,leavanny,bug,grass,False,5,500,False,False,True,False,True,yellow,humanoid,['bug'],bug,bug,45,medium-slow,12,205,75,103,80,70,80,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,venipede,venipede,bug,poison,False,5,260,False,False,False,False,True,red,armor,['bug'],bug,bug,255,medium-slow,4,53,30,45,59,30,39,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,whirlipede,whirlipede,bug,poison,False,5,360,False,False,False,False,True,gray,ball,['bug'],bug,bug,120,medium-slow,12,585,40,55,99,40,79,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,scolipede,scolipede,bug,poison,False,5,485,False,False,True,False,True,red,armor,['bug'],bug,bug,45,medium-slow,25,2005,60,100,89,55,69,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,cottonee,cottonee,grass,fairy,False,5,280,False,False,False,False,True,green,ball,"['plant', 'fairy']",plant,fairy,190,medium,3,6,40,27,60,37,50,66,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
547,whimsicott,whimsicott,grass,fairy,False,5,480,False,False,True,False,True,green,humanoid,"['plant', 'fairy']",plant,fairy,75,medium,7,66,60,67,85,77,75,116,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
548,petilil,petilil,grass,grass,True,5,280,False,False,False,False,True,green,blob,['plant'],plant,plant,190,medium,5,66,45,35,50,70,50,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
549,lilligant,lilligant,grass,grass,True,5,480,False,False,True,False,True,green,blob,['plant'],plant,plant,75,medium,11,163,70,60,75,110,75,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
550,basculin-red-striped,basculin,water,water,True,5,460,False,False,False,False,True,green,fish,['water2'],water2,water2,25,medium,10,180,70,92,65,80,55,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
551,sandile,sandile,ground,dark,False,5,292,False,False,False,False,True,brown,quadruped,['ground'],ground,ground,180,medium-slow,7,152,50,72,35,35,35,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
552,krokorok,krokorok,ground,dark,False,5,351,False,False,False,False,True,brown,quadruped,['ground'],ground,ground,90,medium-slow,10,334,60,82,45,45,45,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
553,krookodile,krookodile,ground,dark,False,5,519,False,False,True,False,True,red,upright,['ground'],ground,ground,45,medium-slow,15,963,95,117,80,65,70,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
554,darumaka,darumaka,fire,fire,True,5,315,False,False,False,False,True,red,humanoid,['ground'],ground,ground,120,medium-slow,6,375,70,90,45,15,45,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
555,darmanitan-standard,darmanitan,fire,fire,True,5,480,False,False,True,False,True,red,quadruped,['ground'],ground,ground,60,medium-slow,13,929,105,140,55,30,55,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
556,maractus,maractus,grass,grass,True,5,461,False,False,True,False,True,green,blob,['plant'],plant,plant,255,medium,10,280,75,86,67,106,67,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
557,dwebble,dwebble,bug,rock,False,5,325,False,False,False,False,True,red,armor,"['bug', 'mineral']",bug,mineral,190,medium,3,145,50,65,85,35,35,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
558,crustle,crustle,bug,rock,False,5,485,False,False,True,False,True,red,armor,"['bug', 'mineral']",bug,mineral,75,medium,14,2000,70,105,125,65,75,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
559,scraggy,scraggy,dark,fighting,False,5,348,False,False,False,False,True,yellow,upright,"['ground', 'dragon']",ground,dragon,180,medium,6,118,50,75,70,35,70,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
560,scrafty,scrafty,dark,fighting,False,5,488,False,False,True,False,True,red,upright,"['ground', 'dragon']",ground,dragon,90,medium,11,300,65,90,115,45,115,58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
561,sigilyph,sigilyph,psychic,flying,False,5,490,False,False,True,False,True,black,wings,['flying'],flying,flying,45,medium,14,140,72,58,80,103,80,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
562,yamask,yamask,ghost,ghost,True,5,303,False,False,False,False,True,black,arms,"['mineral', 'indeterminate']",mineral,indeterminate,190,medium,5,15,38,30,85,55,65,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
563,cofagrigus,cofagrigus,ghost,ghost,True,5,483,False,False,True,False,True,yellow,blob,"['mineral', 'indeterminate']",mineral,indeterminate,90,medium,17,765,58,50,145,95,105,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
564,tirtouga,tirtouga,water,rock,False,5,355,False,False,False,False,True,blue,quadruped,"['water1', 'water3']",water1,water3,45,medium,7,165,54,78,103,53,45,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
565,carracosta,carracosta,water,rock,False,5,495,False,False,True,False,True,blue,upright,"['water1', 'water3']",water1,water3,45,medium,12,810,74,108,133,83,65,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
566,archen,archen,rock,flying,False,5,401,False,False,False,False,True,yellow,wings,"['flying', 'water3']",flying,water3,45,medium,5,95,55,112,45,74,45,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
567,archeops,archeops,rock,flying,False,5,567,False,False,True,False,True,yellow,wings,"['flying', 'water3']",flying,water3,45,medium,14,320,75,140,65,112,65,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
568,trubbish,trubbish,poison,poison,True,5,329,False,False,False,False,True,green,humanoid,['mineral'],mineral,mineral,190,medium,6,310,50,50,62,40,62,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
569,garbodor,garbodor,poison,poison,True,5,474,False,False,True,False,True,green,humanoid,['mineral'],mineral,mineral,60,medium,19,1073,80,95,82,60,82,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
570,zorua,zorua,dark,dark,True,5,330,False,False,False,False,True,gray,quadruped,['ground'],ground,ground,75,medium-slow,7,125,40,65,40,80,40,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
571,zoroark,zoroark,dark,dark,True,5,510,False,False,True,False,True,gray,upright,['ground'],ground,ground,45,medium-slow,16,811,60,105,60,120,60,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
572,minccino,minccino,normal,normal,True,5,300,False,False,False,False,True,gray,quadruped,['ground'],ground,ground,255,fast,4,58,55,50,40,40,40,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
573,cinccino,cinccino,normal,normal,True,5,470,False,False,True,False,True,gray,quadruped,['ground'],ground,ground,60,fast,5,75,75,95,60,65,60,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
574,gothita,gothita,psychic,psychic,True,5,290,False,False,False,False,True,purple,humanoid,['humanshape'],humanshape,humanshape,200,medium-slow,4,58,45,30,50,55,65,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
575,gothorita,gothorita,psychic,psychic,True,5,390,False,False,False,False,True,purple,humanoid,['humanshape'],humanshape,humanshape,100,medium-slow,7,180,60,45,70,75,85,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
576,gothitelle,gothitelle,psychic,psychic,True,5,490,False,False,True,False,True,purple,humanoid,['humanshape'],humanshape,humanshape,50,medium-slow,15,440,70,55,95,95,110,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
577,solosis,solosis,psychic,psychic,True,5,290,False,False,False,False,True,green,ball,['indeterminate'],indeterminate,indeterminate,200,medium-slow,3,10,45,30,40,105,50,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
578,duosion,duosion,psychic,psychic,True,5,370,False,False,False,False,True,green,ball,['indeterminate'],indeterminate,indeterminate,100,medium-slow,6,80,65,40,50,125,60,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
579,reuniclus,reuniclus,psychic,psychic,True,5,490,False,False,True,False,True,green,arms,['indeterminate'],indeterminate,indeterminate,50,medium-slow,10,201,110,65,75,125,85,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
580,ducklett,ducklett,water,flying,False,5,305,False,False,False,False,True,blue,wings,"['water1', 'flying']",water1,flying,190,medium,5,55,62,44,50,44,50,55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
581,swanna,swanna,water,flying,False,5,473,False,False,True,False,True,white,wings,"['water1', 'flying']",water1,flying,45,medium,13,242,75,87,63,87,63,98,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
582,vanillite,vanillite,ice,ice,True,5,305,False,False,False,False,True,white,blob,['mineral'],mineral,mineral,255,slow,4,57,36,50,50,65,60,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
583,vanillish,vanillish,ice,ice,True,5,395,False,False,False,False,True,white,blob,['mineral'],mineral,mineral,120,slow,11,410,51,65,65,80,75,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
584,vanilluxe,vanilluxe,ice,ice,True,5,535,False,False,True,False,True,white,heads,['mineral'],mineral,mineral,45,slow,13,575,71,95,85,110,95,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
585,deerling,deerling,normal,grass,False,5,335,False,False,False,False,True,pink,quadruped,['ground'],ground,ground,190,medium,6,195,60,60,50,40,50,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
586,sawsbuck,sawsbuck,normal,grass,False,5,475,False,False,True,False,True,brown,quadruped,['ground'],ground,ground,75,medium,19,925,80,100,70,60,70,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
587,emolga,emolga,electric,flying,False,5,428,False,False,True,False,True,white,quadruped,['ground'],ground,ground,200,medium,4,50,55,75,60,75,60,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
588,karrablast,karrablast,bug,bug,True,5,315,False,False,False,False,True,blue,humanoid,['bug'],bug,bug,200,medium,5,59,50,75,45,40,45,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,escavalier,escavalier,bug,steel,False,5,495,False,False,True,False,True,gray,arms,['bug'],bug,bug,75,medium,10,330,70,135,105,60,105,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,foongus,foongus,grass,poison,False,5,294,False,False,False,False,True,white,arms,['plant'],plant,plant,190,medium,2,10,69,55,45,55,55,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
591,amoonguss,amoonguss,grass,poison,False,5,464,False,False,True,False,True,white,arms,['plant'],plant,plant,75,medium,6,105,114,85,70,85,80,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
592,frillish,frillish,water,ghost,False,5,335,False,False,False,False,True,white,tentacles,['indeterminate'],indeterminate,indeterminate,190,medium,12,330,55,40,50,65,85,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
593,jellicent,jellicent,water,ghost,False,5,480,False,False,True,False,True,white,tentacles,['indeterminate'],indeterminate,indeterminate,60,medium,22,1350,100,60,70,85,105,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
594,alomomola,alomomola,water,water,True,5,470,False,False,True,False,True,pink,fish,"['water1', 'water2']",water1,water2,75,fast,12,316,165,75,80,40,45,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
595,joltik,joltik,bug,electric,False,5,319,False,False,False,False,True,yellow,armor,['bug'],bug,bug,190,medium,1,6,50,47,50,57,50,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,galvantula,galvantula,bug,electric,False,5,472,False,False,True,False,True,yellow,armor,['bug'],bug,bug,75,medium,8,143,70,77,60,97,60,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,ferroseed,ferroseed,grass,steel,False,5,305,False,False,False,False,True,gray,ball,"['plant', 'mineral']",plant,mineral,255,medium,6,188,44,50,91,24,86,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
598,ferrothorn,ferrothorn,grass,steel,False,5,489,False,False,True,False,True,gray,tentacles,"['plant', 'mineral']",plant,mineral,90,medium,10,1100,74,94,131,54,116,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
599,klink,klink,steel,steel,True,5,300,False,False,False,False,True,gray,heads,['mineral'],mineral,mineral,130,medium-slow,3,210,40,55,70,45,60,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
600,klang,klang,steel,steel,True,5,440,False,False,False,False,True,gray,heads,['mineral'],mineral,mineral,60,medium-slow,6,510,60,80,95,70,85,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
601,klinklang,klinklang,steel,steel,True,5,520,False,False,True,False,True,gray,heads,['mineral'],mineral,mineral,30,medium-slow,6,810,60,100,115,70,85,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
602,tynamo,tynamo,electric,electric,True,5,275,False,False,False,False,True,white,fish,['indeterminate'],indeterminate,indeterminate,190,slow,2,3,35,55,40,45,40,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603,eelektrik,eelektrik,electric,electric,True,5,405,False,False,False,False,True,blue,fish,['indeterminate'],indeterminate,indeterminate,60,slow,12,220,65,85,70,75,70,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
604,eelektross,eelektross,electric,electric,True,5,515,False,False,True,False,True,blue,fish,['indeterminate'],indeterminate,indeterminate,30,slow,21,805,85,115,80,105,80,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
605,elgyem,elgyem,psychic,psychic,True,5,335,False,False,False,False,True,blue,upright,['humanshape'],humanshape,humanshape,255,medium,5,90,55,55,55,85,55,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
606,beheeyem,beheeyem,psychic,psychic,True,5,485,False,False,True,False,True,brown,humanoid,['humanshape'],humanshape,humanshape,90,medium,10,345,75,75,75,125,95,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
607,litwick,litwick,ghost,fire,False,5,275,False,False,False,False,True,white,blob,['indeterminate'],indeterminate,indeterminate,190,medium-slow,3,31,50,30,55,65,55,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
608,lampent,lampent,ghost,fire,False,5,370,False,False,False,False,True,black,arms,['indeterminate'],indeterminate,indeterminate,90,medium-slow,6,130,60,40,60,95,60,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
609,chandelure,chandelure,ghost,fire,False,5,520,False,False,True,False,True,black,arms,['indeterminate'],indeterminate,indeterminate,45,medium-slow,10,343,60,55,90,145,90,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
610,axew,axew,dragon,dragon,True,5,320,False,False,False,False,True,green,upright,"['monster', 'dragon']",monster,dragon,75,slow,6,180,46,87,60,30,40,57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
611,fraxure,fraxure,dragon,dragon,True,5,410,False,False,False,False,True,green,upright,"['monster', 'dragon']",monster,dragon,60,slow,10,360,66,117,70,40,50,67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
612,haxorus,haxorus,dragon,dragon,True,5,540,False,False,True,False,True,yellow,upright,"['monster', 'dragon']",monster,dragon,45,slow,18,1055,76,147,90,60,70,97,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
613,cubchoo,cubchoo,ice,ice,True,5,305,False,False,False,False,True,white,upright,['ground'],ground,ground,120,medium,5,85,55,70,40,60,40,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
614,beartic,beartic,ice,ice,True,5,505,False,False,True,False,True,white,quadruped,['ground'],ground,ground,60,medium,26,2600,95,130,80,70,80,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
615,cryogonal,cryogonal,ice,ice,True,5,515,False,False,True,False,True,blue,ball,['mineral'],mineral,mineral,25,medium,11,1480,80,50,50,95,135,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
616,shelmet,shelmet,bug,bug,True,5,305,False,False,False,False,True,red,ball,['bug'],bug,bug,200,medium,4,77,50,40,85,40,65,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,accelgor,accelgor,bug,bug,True,5,495,False,False,True,False,True,red,arms,['bug'],bug,bug,75,medium,8,253,80,70,40,100,60,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,stunfisk,stunfisk,ground,electric,False,5,471,False,False,True,False,True,brown,fish,"['water1', 'indeterminate']",water1,indeterminate,75,medium,7,110,109,66,84,81,99,32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
619,mienfoo,mienfoo,fighting,fighting,True,5,350,False,False,False,False,True,yellow,upright,"['ground', 'humanshape']",ground,humanshape,180,medium-slow,9,200,45,85,50,55,50,65,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
620,mienshao,mienshao,fighting,fighting,True,5,510,False,False,True,False,True,purple,upright,"['ground', 'humanshape']",ground,humanshape,45,medium-slow,14,355,65,125,60,95,60,105,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
621,druddigon,druddigon,dragon,dragon,True,5,485,False,False,True,False,True,red,upright,"['dragon', 'monster']",dragon,monster,45,medium,16,1390,77,120,90,60,90,48,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
622,golett,golett,ground,ghost,False,5,303,False,False,False,False,True,green,humanoid,['mineral'],mineral,mineral,190,medium,10,920,59,74,50,35,50,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
623,golurk,golurk,ground,ghost,False,5,483,False,False,True,False,True,green,humanoid,['mineral'],mineral,mineral,90,medium,28,3300,89,124,80,55,80,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
624,pawniard,pawniard,dark,steel,False,5,340,False,False,False,False,True,red,humanoid,['humanshape'],humanshape,humanshape,120,medium,5,102,45,85,70,40,40,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
625,bisharp,bisharp,dark,steel,False,5,490,False,False,False,False,True,red,humanoid,['humanshape'],humanshape,humanshape,45,medium,16,700,65,125,100,60,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
626,bouffalant,bouffalant,normal,normal,True,5,490,False,False,True,False,True,brown,quadruped,['ground'],ground,ground,45,medium,16,946,95,110,95,40,95,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
627,rufflet,rufflet,normal,flying,False,5,350,False,False,False,False,True,white,wings,['flying'],flying,flying,190,slow,5,105,70,83,50,37,50,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,braviary,braviary,normal,flying,False,5,510,False,False,True,False,True,red,wings,['flying'],flying,flying,60,slow,15,410,100,123,75,57,75,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
629,vullaby,vullaby,dark,flying,False,5,370,False,False,False,False,True,brown,wings,['flying'],flying,flying,190,slow,5,90,70,55,75,45,65,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
630,mandibuzz,mandibuzz,dark,flying,False,5,510,False,False,True,False,True,brown,wings,['flying'],flying,flying,60,slow,12,395,110,65,105,55,95,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
631,heatmor,heatmor,fire,fire,True,5,484,False,False,True,False,True,red,upright,['ground'],ground,ground,90,medium,14,580,85,97,66,105,66,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
632,durant,durant,bug,steel,False,5,484,False,False,True,False,True,gray,armor,['bug'],bug,bug,90,medium,3,330,58,109,112,48,48,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,deino,deino,dark,dragon,False,5,300,False,False,False,False,True,blue,quadruped,['dragon'],dragon,dragon,45,slow,8,173,52,65,50,45,50,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
634,zweilous,zweilous,dark,dragon,False,5,420,False,False,False,False,True,blue,quadruped,['dragon'],dragon,dragon,45,slow,14,500,72,85,70,65,70,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
635,hydreigon,hydreigon,dark,dragon,False,5,600,False,False,True,False,True,blue,upright,['dragon'],dragon,dragon,45,slow,18,1600,92,105,90,125,90,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
636,larvesta,larvesta,bug,fire,False,5,360,False,False,False,False,True,white,armor,['bug'],bug,bug,45,slow,11,288,55,85,55,50,55,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,volcarona,volcarona,bug,fire,False,5,550,False,False,True,False,True,white,bug-wings,['bug'],bug,bug,15,slow,16,460,85,60,65,135,105,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,cobalion,cobalion,steel,fighting,False,5,580,True,False,True,False,True,blue,quadruped,['no-eggs'],no-eggs,no-eggs,3,slow,21,2500,91,90,129,90,72,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
639,terrakion,terrakion,rock,fighting,False,5,580,True,False,True,False,True,gray,quadruped,['no-eggs'],no-eggs,no-eggs,3,slow,19,2600,91,129,90,72,90,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
640,virizion,virizion,grass,fighting,False,5,580,True,False,True,False,True,green,quadruped,['no-eggs'],no-eggs,no-eggs,3,slow,20,2000,91,90,72,90,129,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
641,tornadus-incarnate,tornadus,flying,flying,True,5,580,True,False,True,False,True,green,arms,['no-eggs'],no-eggs,no-eggs,3,slow,15,630,79,115,70,125,80,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
642,thundurus-incarnate,thundurus,electric,flying,False,5,580,True,False,True,False,True,blue,arms,['no-eggs'],no-eggs,no-eggs,3,slow,15,610,79,115,70,125,80,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
643,reshiram,reshiram,dragon,fire,False,5,680,True,False,True,False,True,white,wings,['no-eggs'],no-eggs,no-eggs,3,slow,32,3300,100,120,100,150,120,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
644,zekrom,zekrom,dragon,electric,False,5,680,True,False,True,False,True,black,upright,['no-eggs'],no-eggs,no-eggs,3,slow,29,3450,100,150,120,120,100,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
645,landorus-incarnate,landorus,ground,flying,False,5,600,True,False,True,False,True,brown,arms,['no-eggs'],no-eggs,no-eggs,3,slow,15,680,89,125,90,115,80,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
646,kyurem,kyurem,dragon,ice,False,5,660,True,False,True,False,True,gray,upright,['no-eggs'],no-eggs,no-eggs,3,slow,30,3250,125,130,90,130,90,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
647,keldeo-ordinary,keldeo,water,fighting,False,5,580,False,True,True,False,True,yellow,quadruped,['no-eggs'],no-eggs,no-eggs,3,slow,14,485,91,72,90,129,90,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
648,meloetta-aria,meloetta,normal,psychic,False,5,600,False,True,True,False,True,white,humanoid,['no-eggs'],no-eggs,no-eggs,3,slow,6,65,100,77,77,128,128,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
649,genesect,genesect,bug,steel,False,5,600,False,True,True,False,True,purple,humanoid,['no-eggs'],no-eggs,no-eggs,3,slow,15,825,71,120,95,120,95,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
650,chespin,chespin,grass,grass,True,6,313,False,False,False,False,True,green,upright,['ground'],ground,ground,45,medium-slow,4,90,56,61,65,48,45,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
651,quilladin,quilladin,grass,grass,True,6,405,False,False,False,False,True,green,upright,['ground'],ground,ground,45,medium-slow,7,290,61,78,95,56,58,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
652,chesnaught,chesnaught,grass,fighting,False,6,530,False,False,True,False,True,green,upright,['ground'],ground,ground,45,medium-slow,16,900,88,107,122,74,75,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
653,fennekin,fennekin,fire,fire,True,6,307,False,False,False,False,True,red,quadruped,['ground'],ground,ground,45,medium-slow,4,94,40,45,40,62,60,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
654,braixen,braixen,fire,fire,True,6,409,False,False,False,False,True,red,upright,['ground'],ground,ground,45,medium-slow,10,145,59,59,58,90,70,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
655,delphox,delphox,fire,psychic,False,6,534,False,False,True,False,True,red,upright,['ground'],ground,ground,45,medium-slow,15,390,75,69,72,114,100,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
656,froakie,froakie,water,water,True,6,314,False,False,False,False,True,blue,quadruped,['water1'],water1,water1,45,medium-slow,3,70,41,56,40,62,44,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
657,frogadier,frogadier,water,water,True,6,405,False,False,False,False,True,blue,humanoid,['water1'],water1,water1,45,medium-slow,6,109,54,63,52,83,56,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
658,greninja,greninja,water,dark,False,6,530,False,False,True,False,True,blue,humanoid,['water1'],water1,water1,45,medium-slow,15,400,72,95,67,103,71,122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
659,bunnelby,bunnelby,normal,normal,True,6,237,False,False,False,False,True,brown,upright,['ground'],ground,ground,255,medium,4,50,38,36,38,32,36,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
660,diggersby,diggersby,normal,ground,False,6,423,False,False,True,False,True,brown,upright,['ground'],ground,ground,127,medium,10,424,85,56,77,50,77,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
661,fletchling,fletchling,normal,flying,False,6,278,False,False,False,False,True,red,wings,['flying'],flying,flying,255,medium-slow,3,17,45,50,43,40,38,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
662,fletchinder,fletchinder,fire,flying,False,6,382,False,False,False,False,True,red,wings,['flying'],flying,flying,120,medium-slow,7,160,62,73,55,56,52,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
663,talonflame,talonflame,fire,flying,False,6,499,False,False,True,False,True,red,wings,['flying'],flying,flying,45,medium-slow,12,245,78,81,71,74,69,126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
664,scatterbug,scatterbug,bug,bug,True,6,200,False,False,False,False,True,black,armor,['bug'],bug,bug,255,medium,3,25,38,35,40,27,25,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,spewpa,spewpa,bug,bug,True,6,213,False,False,False,False,True,black,blob,['bug'],bug,bug,120,medium,3,84,45,22,60,27,30,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
